18.579897,54.394401,Serwis Toyota@30,Gdańsk
22.312154,52.151045,Serwis Toyota@30,Siedlce
16.189867,51.375524,Serwis Toyota@30,Lubin
19.987349,50.063323,Serwis Toyota@30,Kraków
16.874597,52.421738,Serwis Toyota@30,Poznań
16.966638,52.387877,Serwis Toyota@30,Poznań
18.231438,52.232119,Serwis Toyota@30,Konin
16.728319,53.062158,Serwis Toyota@30,Ujście
16.840069,52.563119,Serwis Toyota@30,Suchy Las
20.471863,53.765760,Serwis Toyota@30,Olsztyn
23.073263,53.145779,Serwis Toyota@30,Białystok
19.892159,50.089898,Serwis Toyota@30,Kraków
22.363530,53.828650,Serwis Toyota@0,Ełk
19.367270,54.166620,Serwis Toyota@0,Elbląg
18.394910,54.562560,Serwis Toyota@0,Rumia
18.426840,54.444330,Serwis Toyota@0,Chwaszczyno
16.895180,52.345610,Serwis Toyota@0,Luboń
18.991825,50.220885,Serwis Toyota@0,Katowice
16.991330,51.121718,Serwis Toyota@60,Wrocław
14.655432,53.384545,Serwis Toyota@60,Szczecin
20.900816,49.977121,Serwis Toyota@60,Zgłobice
20.690815,49.648739,Serwis Toyota@60,Nowy Sącz
21.179287,52.192708,Serwis Toyota@60,Warszawa
21.091079,52.305366,Serwis Toyota@60,Warszawa
22.054499,50.581279,Serwis Toyota@60,Stalowa Wola
16.981346,54.454692,Serwis Toyota@60,Słupsk
16.310102,50.820222,Serwis Toyota@60,Wałbrzych
22.068932,50.040125,Serwis Toyota@0,Krasne
20.952834,52.183742,Serwis Toyota@0,Warszawa
22.648213,51.210342,Serwis Toyota@0,Świdnik
15.109152,53.663543,Serwis Toyota@0,Nowogard
16.871091,52.477469,Serwis Toyota@0,Suchy Las
17.882300,50.678491,Serwis Toyota@0,Opole
18.061580,51.762561,Serwis Toyota@0,Kalisz
16.577672,51.856715,Serwis Toyota@0,Leszno
19.163723,50.768437,Serwis Toyota@0,Częstochowa
19.648881,52.500334,Serwis Toyota@0,Płock
18.953261,50.279361,Serwis Toyota@0,Chorzów
18.912460,51.607940,Serwis Toyota@0,Czechy
16.955397,51.045043,Serwis Toyota@0,Bielany Wrocławskie
21.047066,52.214020,Serwis Toyota@0,Warszawa
