16.096687,51.675616,Serwis Opel@30,Głogów
16.197817,51.384410,Serwis Opel@30,Lubin
19.040567,50.242854,Serwis Opel@30,Katowice
19.909510,49.979690,Serwis Opel@30,Libertów
20.810480,52.210890,Serwis Opel@0,Ożarów Mazowiecki
18.050220,53.120750,Serwis Opel@0,Bydgoszcz
18.053710,53.172190,Serwis Opel@0,Bydgoszcz
16.528950,51.830620,Serwis Opel@0,Leszno
20.000120,50.074620,Serwis Opel@0,Kraków
21.133400,52.311890,Serwis Opel@0,Zielonka
21.148600,52.312160,Serwis Opel@0,Zielonka
19.968780,50.035490,Serwis Opel@0,Kraków
19.145555,50.705613,Serwis Opel@0,Osiny
18.991428,52.688056,Serwis Opel@0,Włocławek
19.402680,51.861482,Serwis Opel@0,Zgierz
17.108050,52.405787,Serwis Opel@0,Jasin
17.319880,53.651616,Serwis Opel@0,Człuchów
21.727996,49.705515,Serwis Opel@60,Krosno
20.686303,49.669847,Serwis Opel@60,Wielopole
19.439107,51.767842,Serwis Opel@60,Łódź
14.507066,53.406450,Serwis Opel@60,Szczecin
21.088506,52.301607,Serwis Opel@60,Warszawa
22.046785,50.571301,Serwis Opel@60,Stalowa Wola
16.162691,54.198782,Serwis Opel@0,Koszalin
22.066850,50.040480,Serwis Opel@0,Krasne
18.232123,52.231436,Serwis Opel@60,Konin
21.141041,51.419833,Serwis Opel@60,Radom
18.259933,52.789096,Serwis Opel@60,Inowrocław
21.402923,50.287467,Serwis Opel@0,Mielec
20.920930,52.153849,Serwis Opel@0,Warszawa
21.587110,53.092411,Serwis Opel@0,Ostrołęka
20.982141,52.307995,Serwis Opel@0,Warszawa
19.447668,51.726084,Serwis Opel@0,Łódź
18.736664,49.903459,Serwis Opel@0,Strumień
19.217916,50.052293,Serwis Opel@0,Oświęcim
19.035524,49.842982,Serwis Opel@0,Bielsko-Biała
20.144582,51.972021,Serwis Opel@0,Skierniewice
20.945228,52.266760,Serwis Opel@0,Warszawa
22.024346,50.017752,Serwis Opel@0,Rzeszów
21.021579,50.012825,Serwis Opel@0,Tarnów
21.123128,52.233225,Serwis Opel@0,Warszawa
19.023768,50.125340,Serwis Opel@0,Tychy
18.914994,50.184723,Serwis Opel@0,Mikołów
23.270234,50.731036,Serwis Opel@0,Zamość
22.647981,51.210389,Serwis Opel@0,Świdnik
16.875113,52.421633,Serwis Opel@0,Poznań
18.073532,51.760612,Serwis Opel@0,Kalisz
20.457729,53.771481,Serwis Opel@0,Olsztyn
23.119985,53.160133,Serwis Opel@0,Białystok
20.020196,49.468842,Serwis Opel@0,Nowy Targ
19.930009,49.842357,Serwis Opel@0,Myślenice
15.788333,50.901944,Serwis Opel@0,Jelenia Góra
22.358595,53.814403,Serwis Opel@0,Ełk
14.668662,53.383261,Serwis Opel@0,Szczecin
15.109929,53.663684,Serwis Opel@0,Nowogard
22.971431,54.095560,Serwis Opel@0,Suwałki
18.680043,54.348743,Serwis Opel@0,Gdańsk
20.980845,52.179055,Serwis Opel@0,Warszawa
15.270426,52.756705,Serwis Opel@0,Gorzów Wielkopolski
16.953106,52.399453,Serwis Opel@0,Poznań
19.167165,50.300785,Serwis Opel@0,Sosnowiec
19.216109,50.331162,Serwis Opel@0,Dąbrowa Górnicza
19.099529,50.816384,Serwis Opel@0,Częstochowa
20.569928,50.855120,Serwis Opel@0,Kielce
21.775982,54.046929,Serwis Opel@0,Giżycko
17.948954,50.688710,Serwis Opel@0,Opole
18.427675,54.550492,Serwis Opel@0,Gdynia
18.487048,54.434582,Serwis Opel@0,Gdańsk
19.442767,54.144544,Serwis Opel@0,Elbląg
18.574171,50.091916,Serwis Opel@0,Rybnik
18.557870,49.942298,Serwis Opel@0,Jastrzębie Zdrój
18.869073,50.275629,Serwis Opel@0,Ruda Śląska
18.758493,50.242938,Serwis Opel@0,Przyszowice
22.288391,52.152253,Serwis Opel@0,Siedlce
16.746666,53.174677,Serwis Opel@0,Piła
17.874641,50.680191,Serwis Opel@0,Opole
19.889658,50.100684,Serwis Opel@0,Kraków
17.103640,51.145516,Serwis Opel@0,Wrocław
21.047176,52.188437,Serwis Opel@0,Warszawa
21.987286,51.414978,Serwis Opel@0,Puławy
18.845564,50.436550,Serwis Opel@0,Tarnowskie Góry
19.645709,51.424984,Serwis Opel@0,Piotrków Trybunalski
19.384970,51.384345,Serwis Opel@0,Bełchatów
18.975701,51.592252,Serwis Opel@0,Zduńska Wola
23.064122,53.130254,Serwis Opel@0,Białystok
18.962616,50.284570,Serwis Opel@0,Chorzów
18.755796,53.483256,Serwis Opel@0,Grudziądz
16.870209,52.477222,Serwis Opel@0,Suchy Las
16.505153,50.854894,Serwis Opel@0,Świdnica
16.970231,51.110899,Serwis Opel@0,Wrocław
19.697828,52.554790,Serwis Opel@0,Płock
20.919766,52.221484,Serwis Opel@0,Warszawa
17.001637,51.062918,Serwis Opel@0,Wrocław
17.063752,51.091906,Serwis Opel@0,Wrocław
18.989450,50.250268,Serwis Opel@0,Katowice
21.150334,51.419162,Serwis Opel@0,Radom
21.026292,52.081636,Serwis Opel@0,Piaseczno
