16.964960,52.410770,Serwis Mazda@0,Poznań
16.778881,52.436043,Serwis Mazda@0,Baranowo
16.950460,51.105385,Serwis Mazda@0,Wrocław
17.157430,51.163310,Serwis Mazda@0,Mirków
17.871140,50.674930,Serwis Mazda@0,Opole
17.857864,50.641593,Serwis Mazda@0,Osiny
15.536290,51.966740,Serwis Mazda@0,Zielona Góra
15.299201,52.730412,Serwis Mazda@0,Gorzów Wielkopolski
14.536040,53.414470,Serwis Mazda@0,Szczecin
14.668920,53.383170,Serwis Mazda@0,Szczecin
16.962973,54.450605,Serwis Mazda@0,Bolesławice
18.678385,54.349364,Serwis Mazda@0,Gdańsk
18.580643,54.394119,Serwis Mazda@0,Gdańsk
18.535433,54.492150,Serwis Mazda@0,Gdynia
18.307020,54.603860,Serwis Mazda@0,Reda
20.513905,53.781791,Serwis Mazda@0,Olsztyn
20.487069,53.760514,Serwis Mazda@0,Olsztyn
18.620899,53.091272,Serwis Mazda@0,Łysomice
18.116810,53.133794,Serwis Mazda@0,Bydgoszcz
23.099049,53.158753,Serwis Mazda@0,Białystok
20.956900,52.238639,Serwis Mazda@0,Warszawa
20.950308,52.182777,Serwis Mazda@0,Warszawa
21.048765,52.287119,Serwis Mazda@0,Warszawa
21.114097,52.233259,Serwis Mazda@0,Warszawa
21.123611,52.233328,Serwis Mazda@0,Warszawa
21.058624,52.149271,Serwis Mazda@0,Warszawa
21.017790,52.112360,Serwis Mazda@0,Warszawa
19.438460,51.718800,Serwis Mazda@0,Łódź
21.150140,51.428860,Serwis Mazda@0,Radom
22.489520,51.235690,Serwis Mazda@0,Lubin
22.473368,51.227042,Serwis Mazda@0,Lublin
20.603313,50.896225,Serwis Mazda@0,Kielce
19.158681,50.760209,Serwis Mazda@0,Częstochowa
18.867904,50.420482,Serwis Mazda@0,Tarnowskie Góry
21.969864,50.054620,Serwis Mazda@0,Rzeszów
19.983756,50.021078,Serwis Mazda@0,Kraków
19.899470,50.088180,Serwis Mazda@0,Kraków
19.026900,49.857357,Serwis Mazda@0,Bielsko-Biała
18.982951,50.218710,Serwis Mazda@0,Katowice
19.202370,50.316913,Serwis Mazda@0,Dąbrowa Górnicza
19.062030,50.277575,Serwis Mazda@0,Katowice
18.733353,50.305181,Serwis Mazda@0,Zabrze
22.399625,53.834781,Serwis Mazda@0,Ełk
